"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"41.177.98.57","64011","41.177.202.202","53","2","319","1","87","1","232","25.899554000","0.0001","N/A","N/A"
"41.177.98.57","64019","41.177.202.202","53","2","319","1","87","1","232","25.969312000","0.0001","N/A","N/A"
"41.177.98.57","64312","41.177.202.202","53","2","319","1","87","1","232","31.121864000","0.0001","N/A","N/A"
"41.177.98.57","63265","41.177.202.202","53","2","346","1","90","1","256","8.235973000","0.0001","N/A","N/A"
"41.177.98.57","62907","41.177.202.202","53","2","319","1","87","1","232","1.225526000","0.0001","N/A","N/A"
"41.177.98.57","62939","41.177.202.202","53","2","392","1","99","1","293","1.502292000","0.0001","N/A","N/A"
"41.177.98.57","62835","41.177.202.202","53","2","346","1","90","1","256","0.573742000","0.0001","N/A","N/A"
"41.177.98.43","41469","41.177.202.202","53","2","265","1","106","1","159","0.668234000","0.0001","N/A","N/A"
"41.177.98.57","62978","41.177.202.202","53","2","346","1","90","1","256","2.159498000","0.0001","N/A","N/A"
"41.177.98.57","63026","41.177.202.202","53","2","392","1","99","1","293","3.010383000","0.0001","N/A","N/A"
"41.177.98.43","41480","41.177.202.202","53","2","268","1","105","1","163","4.356499000","0.0001","N/A","N/A"
"41.177.98.57","63113","41.177.202.202","53","2","392","1","99","1","293","4.483387000","0.0001","N/A","N/A"
"41.177.98.57","63120","41.177.202.202","53","2","392","1","99","1","293","4.556898000","0.0001","N/A","N/A"
"41.177.98.57","63162","41.177.202.202","53","2","392","1","99","1","293","5.515975000","0.0001","N/A","N/A"
"41.177.98.57","63940","41.177.202.202","53","2","404","1","89","1","315","23.883410000","0.0001","N/A","N/A"
"41.177.98.57","64056","41.177.202.202","53","2","319","1","87","1","232","26.704355000","0.0001","N/A","N/A"
"41.177.98.57","64175","41.177.202.202","53","2","390","1","98","1","292","28.537199000","0.0001","N/A","N/A"
"41.177.98.57","64306","41.177.202.202","53","2","319","1","87","1","232","31.108108000","0.0001","N/A","N/A"
"41.177.98.57","64331","41.177.202.202","53","2","390","1","98","1","292","31.850498000","0.0001","N/A","N/A"
"41.177.98.57","64551","41.177.202.202","53","2","319","1","87","1","232","36.205790000","0.0001","N/A","N/A"
"41.177.98.57","64579","41.177.202.202","53","2","351","1","96","1","255","36.544115000","0.0001","N/A","N/A"
"41.177.98.57","64617","41.177.202.202","53","2","390","1","98","1","292","37.400115000","0.0001","N/A","N/A"
"41.177.26.214","54203","41.177.202.202","53","2","270","1","106","1","164","38.238854000","0.0001","N/A","N/A"
"41.177.98.57","64796","41.177.202.202","53","2","286","1","79","1","207","43.696204000","0.0001","N/A","N/A"
"41.177.26.176","65219","41.177.202.202","53","2","392","1","99","1","293","54.034241000","0.0001","N/A","N/A"
"41.177.26.176","32833","41.177.202.202","53","2","392","1","99","1","293","60.594201000","0.0001","N/A","N/A"
"41.177.26.176","32880","41.177.202.202","53","2","346","1","90","1","256","61.507283000","0.0001","N/A","N/A"
"41.177.26.176","32938","41.177.202.202","53","2","319","1","87","1","232","62.273954000","0.0001","N/A","N/A"
"41.177.26.176","32954","41.177.202.202","53","2","392","1","99","1","293","62.359933000","0.0001","N/A","N/A"
"41.177.26.176","32971","41.177.202.202","53","2","346","1","90","1","256","62.856113000","0.0001","N/A","N/A"
"41.177.26.176","32985","41.177.202.202","53","2","407","1","90","1","317","63.073968000","0.0001","N/A","N/A"
"41.177.26.176","32993","41.177.202.202","53","2","392","1","99","1","293","63.181348000","0.0001","N/A","N/A"
"41.177.26.176","33024","41.177.202.202","53","2","346","1","90","1","256","63.591411000","0.0001","N/A","N/A"
"41.177.26.176","33059","41.177.202.202","53","2","351","1","96","1","255","64.206180000","0.0001","N/A","N/A"
"41.177.26.176","33067","41.177.202.202","53","2","346","1","90","1","256","64.289907000","0.0001","N/A","N/A"
"41.177.26.176","33126","41.177.202.202","53","2","404","1","89","1","315","64.814254000","0.0001","N/A","N/A"
"41.177.26.176","33237","41.177.202.202","53","2","319","1","87","1","232","66.019006000","0.0001","N/A","N/A"
"41.177.26.176","33308","41.177.202.202","53","2","319","1","87","1","232","66.852851000","0.0001","N/A","N/A"
"41.177.26.176","33309","41.177.202.202","53","2","319","1","87","1","232","66.853717000","0.0001","N/A","N/A"
"41.177.26.214","54395","41.177.202.202","53","2","323","1","89","1","234","72.409901000","0.0001","N/A","N/A"
"41.177.26.176","33598","41.177.202.202","53","2","180","1","90","1","90","76.032014000","0.0001","N/A","N/A"
"41.177.26.176","33604","41.177.202.202","53","2","180","1","90","1","90","76.034620000","0.0001","N/A","N/A"
"41.177.98.43","41548","41.177.202.202","53","2","276","1","109","1","167","76.725925000","0.0001","N/A","N/A"
"41.177.98.43","41551","41.177.202.202","53","2","329","1","92","1","237","76.727199000","0.0001","N/A","N/A"
"41.177.26.176","33795","41.177.202.202","53","2","276","1","96","1","180","82.244380000","0.0001","N/A","N/A"
"41.177.26.176","33830","41.177.202.202","53","2","319","1","87","1","232","82.884640000","0.0001","N/A","N/A"
"41.177.26.176","33888","41.177.202.202","53","2","319","1","87","1","232","84.205017000","0.0001","N/A","N/A"
"41.177.26.214","54502","41.177.202.202","53","2","270","1","106","1","164","88.439070000","0.0001","N/A","N/A"
"41.177.26.176","34177","41.177.202.202","53","2","357","1","111","1","246","89.735978000","0.0001","N/A","N/A"
"41.177.26.176","34270","41.177.202.202","53","2","319","1","87","1","232","92.592343000","0.0001","N/A","N/A"
"41.177.26.176","34355","41.177.202.202","53","2","319","1","87","1","232","94.737495000","0.0001","N/A","N/A"
"41.177.26.176","34481","41.177.202.202","53","2","319","1","87","1","232","96.767480000","0.0001","N/A","N/A"
"41.177.26.176","34592","41.177.202.202","53","2","319","1","87","1","232","101.572991000","0.0001","N/A","N/A"
"41.177.26.176","34617","41.177.202.202","53","2","371","1","88","1","283","103.325154000","0.0001","N/A","N/A"
"41.177.26.176","34701","41.177.202.202","53","2","319","1","87","1","232","106.837376000","0.0001","N/A","N/A"
"41.177.26.176","34772","41.177.202.202","53","2","346","1","90","1","256","109.968831000","0.0001","N/A","N/A"
"41.177.26.176","34971","41.177.202.202","53","2","319","1","87","1","232","114.888499000","0.0001","N/A","N/A"
"41.177.26.176","35038","41.177.202.202","53","2","319","1","87","1","232","117.942259000","0.0001","N/A","N/A"
"41.177.26.176","35083","41.177.202.202","53","2","319","1","87","1","232","119.555032000","0.0001","N/A","N/A"
"41.177.26.176","35138","41.177.202.202","53","2","319","1","87","1","232","121.403432000","0.0001","N/A","N/A"
"41.177.98.98","45083","244.3.202.202","53","2","176","1","88","1","88","123.829433000","0.0001","N/A","N/A"
"41.177.26.176","35307","41.177.202.202","53","2","392","1","99","1","293","124.852527000","0.0001","N/A","N/A"
"41.177.26.176","35321","41.177.202.202","53","2","407","1","90","1","317","125.458602000","0.0001","N/A","N/A"
"41.177.26.176","35335","41.177.202.202","53","2","390","1","98","1","292","125.686106000","0.0001","N/A","N/A"
"41.177.26.176","35946","41.177.202.202","53","2","390","1","98","1","292","140.288822000","0.0001","N/A","N/A"
"41.177.26.176","36457","41.177.202.202","53","2","319","1","87","1","232","152.655156000","0.0001","N/A","N/A"
"41.177.26.214","54836","41.177.202.202","53","2","259","1","103","1","156","170.041966000","0.0001","N/A","N/A"
"41.177.26.176","37367","41.177.202.202","53","2","392","1","99","1","293","177.161999000","0.0001","N/A","N/A"
"41.177.98.57","37731","41.177.202.202","53","2","390","1","98","1","292","183.630086000","0.0001","N/A","N/A"
"41.177.98.57","37741","41.177.202.202","53","2","390","1","98","1","292","183.991260000","0.0001","N/A","N/A"
"41.177.98.57","37759","41.177.202.202","53","2","346","1","90","1","256","184.612740000","0.0001","N/A","N/A"
"41.177.98.57","37762","41.177.202.202","53","2","319","1","87","1","232","184.619718000","0.0001","N/A","N/A"
"41.177.98.57","37771","41.177.202.202","53","2","392","1","99","1","293","184.719590000","0.0001","N/A","N/A"
"41.177.98.57","38151","41.177.202.202","53","2","244","1","88","1","156","194.991519000","0.0001","N/A","N/A"
"41.177.98.57","38481","41.177.202.202","53","2","319","1","87","1","232","202.777363000","0.0001","N/A","N/A"
"41.177.98.57","38780","41.177.202.202","53","2","319","1","87","1","232","208.142354000","0.0001","N/A","N/A"
"41.177.26.214","55049","41.177.202.202","53","2","270","1","106","1","164","208.460711000","0.0001","N/A","N/A"
"41.177.98.57","39095","41.177.202.202","53","2","346","1","90","1","256","213.907506000","0.0001","N/A","N/A"
"41.177.98.57","39302","41.177.202.202","53","2","282","1","94","1","188","219.568971000","0.0001","N/A","N/A"
"41.177.26.176","35505","41.177.202.202","53","2","319","1","87","1","232","129.488306000","0.0001","N/A","N/A"
"41.177.26.176","35829","41.177.202.202","53","2","319","1","87","1","232","138.093234000","0.0001","N/A","N/A"
"41.177.26.176","36027","41.177.202.202","53","2","390","1","98","1","292","142.272674000","0.0001","N/A","N/A"
"41.177.26.176","36288","41.177.202.202","53","2","319","1","87","1","232","149.447479000","0.0001","N/A","N/A"
"41.177.26.176","36887","41.177.202.202","53","2","244","1","88","1","156","165.190552000","0.0001","N/A","N/A"
"41.177.98.57","36970","41.177.202.202","53","2","319","1","87","1","232","166.972759000","0.0001","N/A","N/A"
"41.177.26.176","37349","41.177.202.202","53","2","315","1","85","1","230","176.709816000","0.0001","N/A","N/A"
"41.177.98.57","37669","41.177.202.202","53","2","392","1","99","1","293","182.690679000","0.0001","N/A","N/A"
"41.177.98.57","37925","41.177.202.202","53","2","319","1","87","1","232","187.846904000","0.0001","N/A","N/A"
"41.177.98.57","38169","41.177.202.202","53","2","267","1","97","1","170","195.325435000","0.0001","N/A","N/A"
"41.177.26.214","54982","41.177.202.202","53","2","236","1","89","1","147","200.900511000","0.0001","N/A","N/A"
"41.177.98.43","41609","41.177.202.202","53","2","265","1","106","1","159","205.033492000","0.0001","N/A","N/A"
"41.177.98.57","39013","41.177.202.202","53","2","392","1","99","1","293","212.179512000","0.0001","N/A","N/A"
"41.177.98.57","39037","41.177.202.202","53","2","319","1","87","1","232","212.517495000","0.0001","N/A","N/A"
"41.177.98.43","41482","41.177.202.202","53","2","242","1","92","1","150","9.131692000","0.0001","N/A","N/A"
"41.177.98.57","63592","41.177.202.202","53","2","371","1","88","1","283","18.163135000","0.0001","N/A","N/A"
"41.177.98.57","63620","41.177.202.202","53","2","319","1","87","1","232","18.308892000","0.0001","N/A","N/A"
"41.177.98.57","63685","41.177.202.202","53","2","319","1","87","1","232","19.542151000","0.0001","N/A","N/A"
"41.177.98.57","63834","41.177.202.202","53","2","319","1","87","1","232","21.475687000","0.0001","N/A","N/A"
"41.177.98.57","63876","41.177.202.202","53","2","319","1","87","1","232","22.787854000","0.0001","N/A","N/A"
"41.177.98.43","41503","41.177.202.202","53","2","276","1","109","1","167","25.485726000","0.0001","N/A","N/A"
"41.177.98.57","64164","41.177.202.202","53","2","319","1","87","1","232","28.330550000","0.0001","N/A","N/A"
"41.177.98.57","64401","41.177.202.202","53","2","390","1","98","1","292","33.050214000","0.0001","N/A","N/A"
"41.177.98.57","64448","41.177.202.202","53","2","351","1","96","1","255","33.884821000","0.0001","N/A","N/A"
"41.177.98.57","64585","41.177.202.202","53","2","248","1","90","1","158","36.782553000","0.0001","N/A","N/A"
"41.177.98.57","64743","41.177.202.202","53","2","319","1","87","1","232","41.542749000","0.0001","N/A","N/A"
"41.177.26.176","33016","41.177.202.202","53","2","346","1","90","1","256","63.542739000","0.0001","N/A","N/A"
"41.177.26.176","33048","41.177.202.202","53","2","392","1","99","1","293","64.126295000","0.0001","N/A","N/A"
"41.177.26.176","33061","41.177.202.202","53","2","319","1","87","1","232","64.260931000","0.0001","N/A","N/A"
"41.177.26.176","33072","41.177.202.202","53","2","346","1","90","1","256","64.315472000","0.0001","N/A","N/A"
"41.177.26.176","33081","41.177.202.202","53","2","346","1","90","1","256","64.337739000","0.0001","N/A","N/A"
"41.177.26.176","33086","41.177.202.202","53","2","319","1","87","1","232","64.340226000","0.0001","N/A","N/A"
"41.177.26.176","33105","41.177.202.202","53","2","371","1","88","1","283","64.500159000","0.0001","N/A","N/A"
"41.177.26.176","33152","41.177.202.202","53","2","346","1","90","1","256","64.907112000","0.0001","N/A","N/A"
"41.177.26.176","33160","41.177.202.202","53","2","392","1","99","1","293","65.031904000","0.0001","N/A","N/A"
"41.177.26.176","33165","41.177.202.202","53","2","319","1","87","1","232","65.124690000","0.0001","N/A","N/A"
"41.177.26.176","33170","41.177.202.202","53","2","346","1","90","1","256","65.137619000","0.0001","N/A","N/A"
"41.177.26.176","33228","41.177.202.202","53","2","319","1","87","1","232","65.946071000","0.0001","N/A","N/A"
"41.177.26.176","33334","41.177.202.202","53","2","319","1","87","1","232","67.060762000","0.0001","N/A","N/A"
"41.177.26.176","33390","41.177.202.202","53","2","349","1","95","1","254","68.566627000","0.0001","N/A","N/A"
"41.177.26.176","33461","41.177.202.202","53","2","248","1","90","1","158","72.073570000","0.0001","N/A","N/A"
"41.177.26.214","54426","41.177.202.202","53","2","348","1","90","1","258","76.338198000","0.0001","N/A","N/A"
"41.177.26.176","33619","41.177.202.202","53","2","248","1","90","1","158","76.463903000","0.0001","N/A","N/A"
"41.177.26.176","33629","41.177.202.202","53","2","392","1","99","1","293","76.612781000","0.0001","N/A","N/A"
"41.177.26.214","54444","41.177.202.202","53","2","270","1","106","1","164","77.399222000","0.0001","N/A","N/A"
"41.177.26.214","54456","41.177.202.202","53","2","323","1","89","1","234","79.229756000","0.0001","N/A","N/A"
"41.177.26.176","33823","41.177.202.202","53","2","276","1","96","1","180","82.828757000","0.0001","N/A","N/A"
"41.177.26.176","33920","41.177.202.202","53","2","346","1","90","1","256","85.038101000","0.0001","N/A","N/A"
"41.177.26.176","33945","41.177.202.202","53","2","248","1","90","1","158","85.565329000","0.0001","N/A","N/A"
"41.177.26.176","34047","41.177.202.202","53","2","346","1","90","1","256","87.469511000","0.0001","N/A","N/A"
"41.177.26.176","34075","41.177.202.202","53","2","319","1","87","1","232","88.197167000","0.0001","N/A","N/A"
"41.177.26.176","34101","41.177.202.202","53","2","351","1","96","1","255","88.506424000","0.0001","N/A","N/A"
"41.177.26.176","34265","41.177.202.202","53","2","319","1","87","1","232","92.566729000","0.0001","N/A","N/A"
"41.177.26.176","34396","41.177.202.202","53","2","325","1","99","1","226","95.157491000","0.0001","N/A","N/A"
"41.177.3.203","37429","41.177.202.202","53","2","308","1","84","1","224","102.541281000","0.0001","N/A","N/A"
"41.177.26.176","34797","41.177.202.202","53","2","319","1","87","1","232","111.445828000","0.0001","N/A","N/A"
"41.177.26.214","54680","41.177.202.202","53","2","270","1","106","1","164","123.372938000","0.0001","N/A","N/A"
"41.177.98.98","45069","41.177.202.202","53","2","176","1","88","1","88","123.822585000","0.0001","N/A","N/A"
"41.177.98.98","45086","244.3.202.202","53","2","176","1","88","1","88","123.830790000","0.0001","N/A","N/A"
"41.177.26.176","35305","41.177.202.202","53","2","392","1","99","1","293","124.725328000","0.0001","N/A","N/A"
"41.177.98.57","63038","41.177.202.202","53","2","392","1","99","1","293","3.304296000","0.0001","N/A","N/A"
"41.177.98.57","63154","41.177.202.202","53","2","319","1","87","1","232","5.425768000","0.0001","N/A","N/A"
"41.177.98.57","62822","41.177.202.202","53","2","319","1","87","1","232","0.520863000","0.0001","N/A","N/A"
"41.177.98.43","41467","41.177.202.202","53","2","242","1","92","1","150","0.667353000","0.0001","N/A","N/A"
"41.177.98.57","63001","41.177.202.202","53","2","346","1","90","1","256","2.339560000","0.0001","N/A","N/A"
"41.177.98.57","63110","41.177.202.202","53","2","392","1","99","1","293","4.456208000","0.0001","N/A","N/A"
"41.177.26.214","54118","41.177.202.202","53","2","270","1","106","1","164","12.848565000","0.0001","N/A","N/A"
"41.177.98.57","63445","41.177.202.202","53","2","390","1","98","1","292","13.967045000","0.0001","N/A","N/A"
"41.177.98.57","63552","41.177.202.202","53","2","346","1","90","1","256","17.384426000","0.0001","N/A","N/A"
"41.177.98.57","64086","41.177.202.202","53","2","404","1","89","1","315","26.976033000","0.0001","N/A","N/A"
