"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"244.3.160.239","62491","244.3.31.75","80","11","2848","6","1239","5","1609","178.128999000","0.2141","46305.42","60133.52"
"244.3.160.204","38161","244.3.160.89","443","13","3841","5","362","8","3479","90.206539000","0.2140","13532.39","130053.04"
"41.177.181.208","2864","244.3.41.84","23","4","256","2","128","2","128","153.476924000","0.2139","4788.22","4788.22"
"244.3.160.204","23463","244.3.160.239","443","7","448","4","256","3","192","2.194365000","0.2138","9577.88","7183.41"
"244.3.160.239","62492","244.3.31.75","80","11","2843","6","1243","5","1600","178.129768000","0.2136","46552.56","59922.85"
"244.3.155.77","11367","244.3.160.239","80","14","2304","8","1503","6","801","87.229483000","0.2135","56322.19","30016.02"
"244.3.160.204","28815","244.3.160.239","443","7","448","4","256","3","192","34.199683000","0.2135","9593.31","7194.99"
"244.3.160.204","34493","244.3.160.239","443","7","448","4","256","3","192","68.206362000","0.2135","9593.72","7195.29"
"244.3.160.204","42848","244.3.160.239","443","7","448","4","256","3","192","118.218709000","0.2134","9596.33","7197.24"
"244.3.3.145","14636","244.3.160.239","80","19","9878","8","1153","11","8725","202.629831000","0.2133","43246.08","327252.44"
"244.3.181.123","11333","244.3.160.239","80","12","2787","6","1278","6","1509","110.148716000","0.2131","47986.71","56660.36"
"41.177.34.163","45735","41.177.98.176","80","32","18121","16","3491","16","14630","233.107522000","0.2130","131132.15","549545.49"
"41.177.142.26","3973","244.3.41.84","23","4","256","2","128","2","128","153.477616000","0.2129","4809.68","4809.68"
"244.3.160.204","26474","244.3.160.239","443","7","448","4","256","3","192","20.197765000","0.2128","9622.25","7216.69"
"41.177.199.139","3979","244.3.160.239","80","12","2575","6","1284","6","1291","111.515118000","0.2128","48267.73","48530.87"
"244.3.160.204","24793","244.3.160.89","443","13","3841","5","362","8","3479","10.193221000","0.2128","13609.85","130797.46"
"244.3.181.123","3143","244.3.160.239","80","12","2739","6","1278","6","1461","110.149162000","0.2128","48049.63","54929.97"
"244.3.160.239","62430","41.177.254.197","80","13","4019","7","1312","6","2707","164.741403000","0.2127","49336.52","101794.18"
"244.3.160.204","31477","244.3.160.89","443","13","3841","5","362","8","3479","50.199810000","0.2125","13626.12","130953.78"
"244.3.160.204","46190","244.3.160.239","443","7","448","4","256","3","192","138.220493000","0.2125","9639.10","7229.32"
"244.3.160.204","59558","244.3.160.239","443","7","448","4","256","3","192","218.229644000","0.2125","9639.14","7229.36"
"253.160.251.90","1509","253.37.253.43","446","24","25362","0","0","24","25362","140.631421000","0.2124","N/A","955195.77"
"244.3.160.204","23120","244.3.160.89","443","13","3841","5","362","8","3479","0.191314000","0.2123","13639.60","131083.30"
"244.3.160.204","40173","244.3.160.239","443","7","448","4","256","3","192","102.217725000","0.2123","9646.14","7234.60"
"244.3.2.111","4599","244.3.210.197","80","23","16722","10","1972","13","14750","219.676959000","0.2123","74306.44","555791.06"
"244.3.160.204","47853","244.3.160.89","443","13","3841","5","362","8","3479","148.219312000","0.2121","13652.52","131207.51"
"244.3.181.123","10101","244.3.160.239","80","52","32371","19","2098","33","30273","130.344675000","0.2121","79136.59","1141897.98"
"244.3.160.204","57553","244.3.160.239","443","7","448","4","256","3","192","206.228787000","0.2121","9657.42","7243.06"
"244.3.160.239","62094","40.248.176.156","80","11","2211","6","1484","5","727","112.343300000","0.2120","56002.11","27435.00"
"41.177.168.181","9835","244.3.160.239","80","16","7020","7","1140","9","5880","78.432923000","0.2119","43033.69","221963.22"
"244.3.20.25","1966","244.3.41.84","23","4","256","2","128","2","128","153.468984000","0.2119","4832.10","4832.10"
"244.3.3.145","2409","244.3.160.239","80","12","2762","6","1015","6","1747","203.131617000","0.2119","38327.02","65967.78"
"244.3.160.204","56883","244.3.160.239","443","7","448","4","256","3","192","202.226957000","0.2118","9671.46","7253.60"
"244.3.160.204","36488","244.3.160.89","443","13","3841","5","362","8","3479","80.204108000","0.2117","13676.63","131439.26"
"244.3.160.239","62759","198.123.241.156","80","13","4233","7","1149","6","3084","228.703741000","0.2117","43419.73","116541.73"
"244.3.160.204","27465","244.3.160.89","443","13","3841","5","362","8","3479","26.195785000","0.2117","13680.32","131474.65"
"244.3.160.239","62648","177.124.75.164","80","18","9529","9","2247","9","7282","211.497930000","0.2117","84921.84","275211.76"
"244.3.160.204","58223","244.3.160.239","443","7","448","4","256","3","192","210.228713000","0.2117","9675.16","7256.37"
"244.3.160.204","39834","244.3.160.89","443","13","3841","5","362","8","3479","100.221293000","0.2116","13684.32","131513.17"
"244.3.160.239","62203","40.248.176.156","80","11","2226","6","1530","5","696","122.989849000","0.2115","57867.69","26324.13"
"244.3.160.204","51870","244.3.160.239","443","7","448","4","256","3","192","172.224253000","0.2115","9683.31","7262.48"
"244.3.160.239","62095","40.248.176.156","80","11","2203","6","1483","5","720","112.343304000","0.2114","56125.35","27248.99"
"41.177.142.244","4313","244.3.41.84","23","4","256","2","128","2","128","153.461156000","0.2114","4844.81","4844.81"
"68.33.186.67","12283","244.3.160.239","80","10","2350","5","1233","5","1117","91.969186000","0.2113","46672.50","42281.58"
"41.177.181.145","1148","244.3.41.84","23","4","256","2","128","2","128","153.463603000","0.2113","4846.10","4846.10"
"145.95.31.210","6937","244.3.160.239","80","58","38785","21","2334","37","36451","88.216170000","0.2110","88489.54","1381976.04"
"41.177.3.224","65138","41.177.117.184","1606","33","12693","18","6202","15","6491","93.461162000","0.2109","235236.11","246197.61"
"41.177.161.111","49878","244.3.41.84","23","4","256","2","128","2","128","153.467487000","0.2109","4855.57","4855.57"
"244.3.160.239","61460","177.124.75.164","80","15","4597","8","2261","7","2336","32.834373000","0.2107","85847.18","88694.83"
"244.3.160.204","41844","244.3.160.239","443","7","448","4","256","3","192","112.218423000","0.2106","9724.92","7293.69"
"244.3.160.239","62199","40.248.176.156","80","13","2920","7","1605","6","1315","122.686186000","0.2106","60979.08","49961.06"
"244.3.160.239","62097","40.248.176.156","80","13","3051","7","1580","6","1471","112.535713000","0.2105","60045.79","55903.39"
"41.177.211.185","2317","244.3.160.239","80","12","2280","6","1307","6","973","160.552648000","0.2104","49687.08","36989.69"
"244.3.160.204","53210","244.3.160.239","443","7","448","4","256","3","192","180.224916000","0.2104","9734.21","7300.66"
"244.3.160.239","61988","198.123.241.156","80","11","1769","6","1041","5","728","104.574274000","0.2103","39603.21","27695.61"
"244.3.160.204","58213","244.3.160.89","443","13","3841","5","362","8","3479","210.226011000","0.2103","13772.96","132365.04"
"244.3.160.204","50530","244.3.160.89","443","13","3841","5","362","8","3479","164.220699000","0.2103","13774.01","132375.11"
"244.3.3.145","8294","244.3.160.239","80","12","2060","6","1016","6","1044","203.022971000","0.2101","38678.42","39744.36"
"41.177.223.45","3871","244.3.160.239","80","9","1460","5","896","4","564","2.137023000","0.2101","34123.42","21479.48"
"244.3.160.204","41169","244.3.160.89","443","13","3841","5","362","8","3479","108.215967000","0.2097","13809.88","132719.77"
"77.197.210.217","32868","244.3.210.197","80","6","915","4","599","2","316","99.765646000","0.2097","22851.69","12055.32"
"244.3.160.204","52864","244.3.160.89","443","13","3841","5","362","8","3479","178.222152000","0.2094","13826.89","132883.26"
"244.3.160.204","54545","244.3.160.239","443","7","448","4","256","3","192","188.225688000","0.2094","9781.21","7335.91"
"244.3.160.239","61793","43.106.84.231","80","34","24089","14","1651","20","22438","78.099017000","0.2093","63108.91","857684.83"
"244.3.160.204","33489","244.3.160.239","443","7","448","4","256","3","192","62.204976000","0.2092","9788.65","7341.48"
"244.3.79.141","8679","244.3.160.239","80","52","32414","20","2507","32","29907","51.109579000","0.2091","95893.82","1143955.48"
"244.3.160.204","38841","244.3.160.239","443","7","448","4","256","3","192","94.210007000","0.2091","9792.44","7344.33"
"41.177.98.252","11393","244.3.160.239","80","13","6055","6","1203","7","4852","37.941611000","0.2090","46044.10","185707.38"
"244.3.160.204","42506","244.3.160.89","443","13","3841","5","362","8","3479","116.217065000","0.2089","13862.16","133222.28"
"41.194.210.239","59427","41.177.98.143","8001","3","298","2","158","1","140","211.648317000","0.2087","6056.51","N/A"
"244.3.160.204","56540","244.3.160.89","443","13","3841","5","362","8","3479","200.223737000","0.2084","13896.89","133555.99"
"244.3.181.123","10126","244.3.160.239","80","12","2548","6","1283","6","1265","110.986633000","0.2083","49271.06","48579.81"
"244.3.160.239","61867","244.3.31.75","80","43","35740","17","1976","26","33764","88.218436000","0.2083","75894.91","1296819.79"
"41.177.192.117","10374","244.3.160.239","80","13","3662","6","1182","7","2480","164.746224000","0.2082","45425.50","95309.01"
"244.3.160.204","43854","244.3.160.239","443","7","448","4","256","3","192","124.219390000","0.2081","9839.86","7379.90"
"244.3.160.204","49868","244.3.160.239","443","7","448","4","256","3","192","160.222422000","0.2080","9846.72","7385.04"
"244.3.160.239","61792","43.106.84.231","80","32","22102","13","1586","19","20516","77.916134000","0.2079","61025.82","789410.90"
"41.177.241.61","18288","244.3.41.84","23","4","256","2","128","2","128","153.472558000","0.2079","4925.90","4925.90"
"244.3.160.204","54537","244.3.160.89","443","13","3841","5","362","8","3479","188.223467000","0.2079","13931.38","133887.51"
"244.3.160.204","50189","244.3.160.89","443","13","3841","5","362","8","3479","162.219737000","0.2078","13936.21","133933.90"
"244.3.160.204","52540","244.3.160.239","443","7","448","4","256","3","192","176.224787000","0.2078","9856.63","7392.47"
"244.3.160.204","56552","244.3.160.239","443","7","448","4","256","3","192","200.226977000","0.2076","9865.08","7398.81"
"244.3.160.239","62649","177.124.75.164","80","16","7146","8","2183","8","4963","211.507862000","0.2076","84141.55","191293.87"
"244.3.160.204","45178","244.3.160.89","443","13","3841","5","362","8","3479","132.217585000","0.2074","13965.11","134211.62"
"244.3.160.204","55200","244.3.160.89","443","13","3841","5","362","8","3479","192.222692000","0.2073","13973.06","134288.03"
"244.3.160.204","62235","244.3.160.239","443","7","448","4","256","3","192","234.232153000","0.2072","9883.65","7412.73"
"244.3.253.224","4821","244.3.160.239","80","12","3359","6","1418","6","1941","217.638981000","0.2069","54827.62","75049.66"
"244.3.160.204","37170","244.3.160.239","443","7","448","4","256","3","192","84.207970000","0.2066","9910.86","7433.15"
"41.177.3.224","51336","41.177.117.184","1618","28","12411","15","7298","13","5113","35.326200000","0.2066","282588.91","197982.61"
"41.177.199.139","6124","244.3.160.239","80","10","2013","5","1072","5","941","95.953005000","0.2066","41519.21","36445.50"
"41.177.161.13","2008","244.3.41.84","23","4","256","2","128","2","128","32.468186000","0.2065","4958.19","4958.19"
"244.3.3.145","5695","244.3.160.239","80","15","4909","7","1282","8","3627","203.536749000","0.2065","49677.41","140545.99"
"244.3.160.204","27144","244.3.160.239","443","7","448","4","256","3","192","24.198819000","0.2064","9922.82","7442.11"
"244.3.160.204","41832","244.3.160.89","443","13","3841","5","362","8","3479","112.215273000","0.2063","14036.86","134901.17"
"244.3.160.204","49198","244.3.160.239","443","7","448","4","256","3","192","156.222623000","0.2061","9936.44","7452.33"
"244.3.160.204","43505","244.3.160.89","443","13","3841","5","362","8","3479","122.216498000","0.2061","14053.34","135059.59"
"244.3.77.218","5461","244.3.160.239","80","10","1607","5","1167","5","440","8.281695000","0.2061","45306.53","17082.15"
"151.77.185.176","4989","244.3.160.239","80","133","100811","40","3713","93","97098","38.937470000","0.2060","144192.07","3770741.20"
"41.177.230.224","36968","244.3.31.124","443","20","3915","11","1228","9","2687","76.628289000","0.2060","47689.09","104349.01"
"244.3.160.239","61217","128.71.90.164","80","12","5843","5","320","7","5523","0.068312000","0.2060","12428.93","214515.64"
"244.3.160.204","55874","244.3.160.89","443","13","3841","5","362","8","3479","196.224559000","0.2058","14069.25","135212.47"
"244.3.160.204","40833","244.3.160.89","443","13","3841","5","362","8","3479","106.215903000","0.2058","14072.67","135245.32"
"244.3.160.204","52211","244.3.160.239","80","7","448","4","256","3","192","174.224965000","0.2057","9953.83","7465.37"
"68.157.15.122","34331","41.177.26.46","80","7","982","4","594","3","388","230.055772000","0.2057","23098.68","15088.03"
"244.3.160.239","62264","40.248.176.156","80","13","2867","7","1551","6","1316","138.608836000","0.2057","60333.47","51192.03"
"244.3.160.204","33158","244.3.160.239","443","7","448","4","256","3","192","60.205635000","0.2056","9962.64","7471.98"
"244.3.77.218","1200","244.3.41.84","23","4","256","2","128","2","128","153.461667000","0.2053","4987.36","4987.36"
"244.3.160.239","62207","40.248.176.156","80","13","3115","7","1588","6","1527","123.283868000","0.2053","61878.97","59502.01"
"77.197.210.159","57420","41.177.26.15","80","7","1015","4","624","3","391","162.816803000","0.2052","24325.47","15242.40"
"244.3.160.204","43846","244.3.160.89","443","13","3841","5","362","8","3479","124.217275000","0.2052","14116.43","135665.92"
"244.3.160.204","37835","244.3.160.239","443","7","448","4","256","3","192","88.208890000","0.2051","9986.35","7489.76"
"244.3.160.204","49190","244.3.160.89","443","13","3841","5","362","8","3479","156.220436000","0.2051","14122.90","135728.11"
"41.177.199.139","13098","244.3.160.239","80","18","7322","8","1258","10","6064","96.627062000","0.2049","49116.16","236757.08"
"244.3.160.204","44507","244.3.160.89","443","13","3841","5","362","8","3479","128.217073000","0.2048","14142.01","135911.71"
"244.3.160.239","61901","40.248.176.156","80","11","2254","6","1342","5","912","97.082959000","0.2047","52438.77","35636.48"
"244.3.160.204","53880","244.3.160.239","443","7","448","4","256","3","192","184.225322000","0.2046","10008.55","7506.41"
"244.3.160.204","42173","244.3.160.89","443","13","3841","5","362","8","3479","114.216073000","0.2045","14163.45","136117.77"
"77.197.210.122","19202","41.177.26.176","80","18","11885","6","384","12","11501","0.554750000","0.2044","15028.18","450101.75"
"41.177.199.139","13504","244.3.160.239","80","14","5113","6","1132","8","3981","97.328838000","0.2042","44347.16","155959.39"
"244.3.77.218","3034","244.3.160.239","80","12","1940","6","1180","6","760","5.267456000","0.2040","46263.85","29797.06"
"41.194.123.57","50342","41.177.98.143","8001","3","298","2","158","1","140","37.559732000","0.2040","6197.51","N/A"
"244.3.160.204","60895","244.3.160.239","443","7","448","4","256","3","192","226.232025000","0.2039","10042.61","7531.96"
"244.3.160.204","53202","244.3.160.89","443","13","3841","5","362","8","3479","180.222796000","0.2039","14203.74","136504.98"
