"No.","Time","Source","Destination","Protocol","Source Port","Destination Port","Length","Time delta from previous captured frame","Sequence number","Time since reference or first frame","Syn","Acknowledgment","Stream index","Info"
"786718","184.384221","244.3.160.204","244.3.160.239","TCP","53882","80","64","0.000028000","2","184.384221000","Not set","Set","7763","53882  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"786887","184.412407","244.3.160.239","244.3.160.204","TCP","443","53880","64","0.000350000","1","184.412407000","Not set","Set","7761","443  >  53880 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"786956","184.429947","244.3.160.204","244.3.160.239","TCP","53880","443","64","0.000190000","2","184.429947000","Not set","Set","7761","53880  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"794167","186.226035","244.3.160.204","244.3.160.239","TCP","54211","443","64","0.000248000","0","186.226035000","Set","Not set","7821","54211  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"794170","186.226136","244.3.160.239","244.3.160.204","TCP","443","54211","64","0.000004000","0","186.226136000","Set","Set","7821","443  >  54211 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"794172","186.226299","244.3.160.204","244.3.160.239","TCP","54212","8080","64","0.000053000","0","186.226299000","Set","Not set","7822","54212  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"794174","186.226372","244.3.160.239","244.3.160.204","TCP","8080","54212","64","0.000005000","1","186.226372000","Not set","Set","7822","8080  >  54212 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"794176","186.226542","244.3.160.204","244.3.160.239","TCP","54213","80","64","0.000101000","0","186.226542000","Set","Not set","7823","54213  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"794177","186.226637","244.3.160.239","244.3.160.204","TCP","80","54213","64","0.000095000","0","186.226637000","Set","Set","7823","80  >  54213 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"794606","186.322603","244.3.160.204","244.3.160.239","TCP","54211","443","64","0.000030000","1","186.322603000","Not set","Set","7821","54211  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"794608","186.322723","244.3.160.204","244.3.160.239","TCP","54211","443","64","0.000004000","1","186.322723000","Not set","Set","7821","54211  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"794610","186.322819","244.3.160.239","244.3.160.204","TCP","443","54211","64","0.000038000","1","186.322819000","Not set","Set","7821","443  >  54211 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"794622","186.324295","244.3.160.204","244.3.160.239","TCP","54213","80","64","0.000058000","1","186.324295000","Not set","Set","7823","54213  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"794625","186.324422","244.3.160.204","244.3.160.239","TCP","54213","80","64","0.000043000","1","186.324422000","Not set","Set","7823","54213  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"794629","186.324521","244.3.160.239","244.3.160.204","TCP","80","54213","64","0.000045000","1","186.324521000","Not set","Set","7823","80  >  54213 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"794634","186.324983","244.3.160.239","244.3.160.204","TCP","80","54213","64","0.000022000","1","186.324983000","Not set","Set","7823","80  >  54213 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"794859","186.372434","244.3.160.239","244.3.160.204","TCP","443","54211","64","0.000068000","1","186.372434000","Not set","Set","7821","443  >  54211 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"794937","186.387882","244.3.160.204","244.3.160.239","TCP","54213","80","64","0.000391000","2","186.387882000","Not set","Set","7823","54213  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"795114","186.422008","244.3.160.204","244.3.160.239","TCP","54211","443","64","0.000156000","2","186.422008000","Not set","Set","7821","54211  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"802974","188.225688","244.3.160.204","244.3.160.239","TCP","54545","443","64","0.000054000","0","188.225688000","Set","Not set","7888","54545  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"802975","188.225790","244.3.160.239","244.3.160.204","TCP","443","54545","64","0.000102000","0","188.225790000","Set","Set","7888","443  >  54545 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"802977","188.225946","244.3.160.204","244.3.160.239","TCP","54546","8080","64","0.000151000","0","188.225946000","Set","Not set","7889","54546  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"802978","188.226015","244.3.160.239","244.3.160.204","TCP","8080","54546","64","0.000069000","1","188.226015000","Not set","Set","7889","8080  >  54546 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"802979","188.226243","244.3.160.204","244.3.160.239","TCP","54547","80","64","0.000228000","0","188.226243000","Set","Not set","7890","54547  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"802980","188.226332","244.3.160.239","244.3.160.204","TCP","80","54547","64","0.000089000","0","188.226332000","Set","Set","7890","80  >  54547 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"803314","188.324768","244.3.160.204","244.3.160.239","TCP","54545","443","64","0.000141000","1","188.324768000","Not set","Set","7888","54545  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803316","188.324911","244.3.160.204","244.3.160.239","TCP","54545","443","64","0.000022000","1","188.324911000","Not set","Set","7888","54545  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803317","188.324987","244.3.160.239","244.3.160.204","TCP","443","54545","64","0.000076000","1","188.324987000","Not set","Set","7888","443  >  54545 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803319","188.326464","244.3.160.204","244.3.160.239","TCP","54547","80","64","0.001439000","1","188.326464000","Not set","Set","7890","54547  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803320","188.326601","244.3.160.204","244.3.160.239","TCP","54547","80","64","0.000137000","1","188.326601000","Not set","Set","7890","54547  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"803321","188.326671","244.3.160.239","244.3.160.204","TCP","80","54547","64","0.000070000","1","188.326671000","Not set","Set","7890","80  >  54547 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803324","188.327109","244.3.160.239","244.3.160.204","TCP","80","54547","64","0.000082000","1","188.327109000","Not set","Set","7890","80  >  54547 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803488","188.390989","244.3.160.204","244.3.160.239","TCP","54547","80","64","0.000131000","2","188.390989000","Not set","Set","7890","54547  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"803582","188.412391","244.3.160.239","244.3.160.204","TCP","443","54545","64","0.000510000","1","188.412391000","Not set","Set","7888","443  >  54545 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"803643","188.435069","244.3.160.204","244.3.160.239","TCP","54545","443","64","0.002233000","2","188.435069000","Not set","Set","7888","54545  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"810129","190.225703","244.3.160.204","244.3.160.239","TCP","54881","443","64","0.000145000","0","190.225703000","Set","Not set","7949","54881  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"810131","190.225791","244.3.160.239","244.3.160.204","TCP","443","54881","64","0.000083000","0","190.225791000","Set","Set","7949","443  >  54881 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"810132","190.225840","244.3.160.204","244.3.160.239","TCP","54882","8080","64","0.000049000","0","190.225840000","Set","Not set","7950","54882  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"810133","190.225912","244.3.160.239","244.3.160.204","TCP","8080","54882","64","0.000072000","1","190.225912000","Not set","Set","7950","8080  >  54882 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"810135","190.226154","244.3.160.204","244.3.160.239","TCP","54883","80","64","0.000042000","0","190.226154000","Set","Not set","7951","54883  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"810140","190.226275","244.3.160.239","244.3.160.204","TCP","80","54883","64","0.000004000","0","190.226275000","Set","Set","7951","80  >  54883 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"810534","190.319497","244.3.160.204","244.3.160.239","TCP","54881","443","64","0.000035000","1","190.319497000","Not set","Set","7949","54881  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"810535","190.319650","244.3.160.204","244.3.160.239","TCP","54881","443","64","0.000153000","1","190.319650000","Not set","Set","7949","54881  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"810536","190.319740","244.3.160.239","244.3.160.204","TCP","443","54881","64","0.000090000","1","190.319740000","Not set","Set","7949","443  >  54881 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"810539","190.321043","244.3.160.204","244.3.160.239","TCP","54883","80","64","0.001061000","1","190.321043000","Not set","Set","7951","54883  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"810540","190.321214","244.3.160.204","244.3.160.239","TCP","54883","80","64","0.000171000","1","190.321214000","Not set","Set","7951","54883  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"810541","190.321294","244.3.160.239","244.3.160.204","TCP","80","54883","64","0.000080000","1","190.321294000","Not set","Set","7951","80  >  54883 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"810542","190.321485","244.3.160.239","244.3.160.204","TCP","80","54883","64","0.000191000","1","190.321485000","Not set","Set","7951","80  >  54883 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"810628","190.342347","244.3.160.239","244.3.160.204","TCP","443","54881","64","0.000165000","1","190.342347000","Not set","Set","7949","443  >  54881 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"810748","190.378736","244.3.160.204","244.3.160.239","TCP","54883","80","64","0.000107000","2","190.378736000","Not set","Set","7951","54883  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"810819","190.400354","244.3.160.204","244.3.160.239","TCP","54881","443","64","0.000004000","2","190.400354000","Not set","Set","7949","54881  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"819242","192.225855","244.3.160.204","244.3.160.239","TCP","55212","443","64","0.000213000","0","192.225855000","Set","Not set","8013","55212  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"819244","192.225950","244.3.160.239","244.3.160.204","TCP","443","55212","64","0.000062000","0","192.225950000","Set","Set","8013","443  >  55212 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"819247","192.226106","244.3.160.204","244.3.160.239","TCP","55213","8080","64","0.000080000","0","192.226106000","Set","Not set","8014","55213  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"819248","192.226175","244.3.160.239","244.3.160.204","TCP","8080","55213","64","0.000069000","1","192.226175000","Not set","Set","8014","8080  >  55213 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"819249","192.226399","244.3.160.204","244.3.160.239","TCP","55214","80","64","0.000224000","0","192.226399000","Set","Not set","8015","55214  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"819251","192.226493","244.3.160.239","244.3.160.204","TCP","80","55214","64","0.000047000","0","192.226493000","Set","Set","8015","80  >  55214 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"819668","192.322334","244.3.160.204","244.3.160.239","TCP","55212","443","64","0.000005000","1","192.322334000","Not set","Set","8013","55212  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"819675","192.322472","244.3.160.204","244.3.160.239","TCP","55212","443","64","0.000022000","1","192.322472000","Not set","Set","8013","55212  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"819676","192.322548","244.3.160.239","244.3.160.204","TCP","443","55212","64","0.000076000","1","192.322548000","Not set","Set","8013","443  >  55212 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"819697","192.324206","244.3.160.204","244.3.160.239","TCP","55214","80","64","0.000456000","1","192.324206000","Not set","Set","8015","55214  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"819698","192.324412","244.3.160.204","244.3.160.239","TCP","55214","80","64","0.000206000","1","192.324412000","Not set","Set","8015","55214  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"819701","192.324847","244.3.160.239","244.3.160.204","TCP","80","55214","64","0.000238000","1","192.324847000","Not set","Set","8015","80  >  55214 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"819704","192.325401","244.3.160.239","244.3.160.204","TCP","80","55214","64","0.000251000","1","192.325401000","Not set","Set","8015","80  >  55214 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"820163","192.388967","244.3.160.204","244.3.160.239","TCP","55214","80","64","0.000247000","2","192.388967000","Not set","Set","8015","55214  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"820314","192.422322","244.3.160.239","244.3.160.204","TCP","443","55212","64","0.000043000","1","192.422322000","Not set","Set","8013","443  >  55212 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"820421","192.440447","244.3.160.204","244.3.160.239","TCP","55212","443","64","0.000113000","2","192.440447000","Not set","Set","8013","55212  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"828126","194.226222","244.3.160.204","244.3.160.239","TCP","55551","443","64","0.000203000","0","194.226222000","Set","Not set","8069","55551  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"828127","194.226316","244.3.160.239","244.3.160.204","TCP","443","55551","64","0.000094000","0","194.226316000","Set","Set","8069","443  >  55551 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"828128","194.226501","244.3.160.204","244.3.160.239","TCP","55552","8080","64","0.000185000","0","194.226501000","Set","Not set","8070","55552  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"828129","194.226571","244.3.160.239","244.3.160.204","TCP","8080","55552","64","0.000070000","1","194.226571000","Not set","Set","8070","8080  >  55552 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"828130","194.226771","244.3.160.204","244.3.160.239","TCP","55553","80","64","0.000200000","0","194.226771000","Set","Not set","8071","55553  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"828131","194.226864","244.3.160.239","244.3.160.204","TCP","80","55553","64","0.000093000","0","194.226864000","Set","Set","8071","80  >  55553 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"828533","194.322025","244.3.160.204","244.3.160.239","TCP","55551","443","64","0.000295000","1","194.322025000","Not set","Set","8069","55551  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"828535","194.322171","244.3.160.204","244.3.160.239","TCP","55551","443","64","0.000005000","1","194.322171000","Not set","Set","8069","55551  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"828536","194.322256","244.3.160.239","244.3.160.204","TCP","443","55551","64","0.000085000","1","194.322256000","Not set","Set","8069","443  >  55551 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"828549","194.323513","244.3.160.204","244.3.160.239","TCP","55553","80","64","0.000100000","1","194.323513000","Not set","Set","8071","55553  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"828550","194.323637","244.3.160.204","244.3.160.239","TCP","55553","80","64","0.000124000","1","194.323637000","Not set","Set","8071","55553  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"828551","194.323717","244.3.160.239","244.3.160.204","TCP","80","55553","64","0.000080000","1","194.323717000","Not set","Set","8071","80  >  55553 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"828552","194.324177","244.3.160.239","244.3.160.204","TCP","80","55553","64","0.000460000","1","194.324177000","Not set","Set","8071","80  >  55553 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"828757","194.385168","244.3.160.204","244.3.160.239","TCP","55553","80","64","0.001084000","2","194.385168000","Not set","Set","8071","55553  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"828796","194.392287","244.3.160.239","244.3.160.204","TCP","443","55551","64","0.000003000","1","194.392287000","Not set","Set","8069","443  >  55551 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"829000","194.423389","244.3.160.204","244.3.160.239","TCP","55551","443","64","0.000079000","2","194.423389000","Not set","Set","8069","55551  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"837113","196.226787","244.3.160.204","244.3.160.239","TCP","55882","443","64","0.000211000","0","196.226787000","Set","Not set","8126","55882  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"837114","196.226883","244.3.160.239","244.3.160.204","TCP","443","55882","64","0.000096000","0","196.226883000","Set","Set","8126","443  >  55882 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"837115","196.227067","244.3.160.204","244.3.160.239","TCP","55883","8080","64","0.000184000","0","196.227067000","Set","Not set","8127","55883  >  8080 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"837117","196.227142","244.3.160.239","244.3.160.204","TCP","8080","55883","64","0.000005000","1","196.227142000","Not set","Set","8127","8080  >  55883 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"837118","196.227310","244.3.160.204","244.3.160.239","TCP","55884","80","64","0.000168000","0","196.227310000","Set","Not set","8128","55884  >  80 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
"837119","196.227400","244.3.160.239","244.3.160.204","TCP","80","55884","64","0.000090000","0","196.227400000","Set","Set","8128","80  >  55884 [SYN, ACK] Seq=0 Ack=1 Win=24820 Len=0 MSS=1460"
"837547","196.324673","244.3.160.204","244.3.160.239","TCP","55882","443","64","0.000064000","1","196.324673000","Not set","Set","8126","55882  >  443 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"837548","196.324769","244.3.160.204","244.3.160.239","TCP","55882","443","64","0.000096000","1","196.324769000","Not set","Set","8126","55882  >  443 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"837549","196.324855","244.3.160.239","244.3.160.204","TCP","443","55882","64","0.000086000","1","196.324855000","Not set","Set","8126","443  >  55882 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"837554","196.326339","244.3.160.204","244.3.160.239","TCP","55884","80","64","0.000340000","1","196.326339000","Not set","Set","8128","55884  >  80 [ACK] Seq=1 Ack=1 Win=8760 Len=0"
"837555","196.326463","244.3.160.204","244.3.160.239","TCP","55884","80","64","0.000124000","1","196.326463000","Not set","Set","8128","55884  >  80 [FIN, ACK] Seq=1 Ack=1 Win=8760 Len=0"
"837556","196.326572","244.3.160.239","244.3.160.204","TCP","80","55884","64","0.000109000","1","196.326572000","Not set","Set","8128","80  >  55884 [ACK] Seq=1 Ack=2 Win=24820 Len=0"
"837557","196.327010","244.3.160.239","244.3.160.204","TCP","80","55884","64","0.000438000","1","196.327010000","Not set","Set","8128","80  >  55884 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"837624","196.342300","244.3.160.239","244.3.160.204","TCP","443","55882","64","0.000015000","1","196.342300000","Not set","Set","8126","443  >  55882 [FIN, ACK] Seq=1 Ack=2 Win=24820 Len=0"
"837857","196.390649","244.3.160.204","244.3.160.239","TCP","55884","80","64","0.000290000","2","196.390649000","Not set","Set","8128","55884  >  80 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"837937","196.403808","244.3.160.204","244.3.160.239","TCP","55882","443","64","0.000809000","2","196.403808000","Not set","Set","8126","55882  >  443 [ACK] Seq=2 Ack=2 Win=8760 Len=0"
"846260","198.226427","244.3.160.204","244.3.160.239","TCP","56216","443","64","0.000070000","0","198.226427000","Set","Not set","8200","56216  >  443 [SYN] Seq=0 Win=8760 Len=0 MSS=1460"
